,close,returns,vol,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_5,vol_lag_10,vol_lag_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,vol_roll_mean_5,vol_roll_std_5,vol_roll_mean_10,vol_roll_std_10,vol_roll_mean_20,vol_roll_std_20,vol_roll_mean_60,vol_roll_std_60,rsi_14,volume_zscore,day_of_week,month,quarter,week_of_month,target
2020-08-20,1968.275146484375,-0.0016618217504233,0.2249470067268976,0.2280021254946301,0.234504874938031,0.234690259788996,0.2404496330265414,0.2683724894066744,0.3084755954314331,-0.0057935741354591,0.0072556832206651,0.0050173450358188,-0.0012845134458904,0.2344063232935354,0.00440528491983382,0.24759699976810748,0.01654491267971276,0.2652500785283496,0.02559843279218199,0.2827520274315644,0.03125019590077792,44.23748585749141,-0.6298512909076244,3,8,3,3,0.2233140058191566
2020-08-21,1964.562255859375,-0.0018863676816891,0.2233140058191566,0.2249470067268976,0.2280021254946301,0.234504874938031,0.2343847232194784,0.2689710660149647,0.2552445730824589,-0.0016618217504233,-0.0057935741354591,0.0072556832206651,-0.005455528376798,0.23130579803360662,0.004541941595870542,0.24325445150012975,0.016181028605751616,0.2610736490931228,0.02498142098634927,0.28025476311143593,0.029720584467529478,42.88214377278149,-1.251676835735838,4,8,3,3,0.2094968187510357
2020-08-24,1964.1253662109373,-0.0002223852398336,0.2094968187510357,0.2233140058191566,0.2249470067268976,0.2280021254946301,0.234690259788996,0.2700598511823774,0.2639264020787215,-0.0018863676816891,-0.0016618217504233,-0.0057935741354591,0.0050173450358188,0.22909165455354225,0.005300795685281191,0.23868874548054894,0.014469322252192834,0.25947712072995766,0.02635605490424735,0.2777680235702607,0.028065938722739284,48.437155717838145,-1.0342882200371593,0,8,3,4,0.1217280310697598
2020-08-25,1959.3636474609373,-0.0024243456308422,0.1217280310697598,0.2094968187510357,0.2233140058191566,0.2249470067268976,0.234504874938031,0.2560796851916432,0.3021914923772645,-0.0002223852398336,-0.0018863676816891,-0.0016618217504233,0.0072556832206651,0.2240529663459502,0.009193272742425295,0.2326324422374148,0.012407371471285488,0.2567556415635734,0.028588087762600533,0.2756213375191983,0.028282684398163234,49.53923170407803,-1.251786313647301,1,8,3,4,0.1131333620652411
2020-08-26,1968.8431396484373,0.0048380463727517,0.1131333620652411,0.1217280310697598,0.2094968187510357,0.2233140058191566,0.2280021254946301,0.2404552894177381,0.310497907755813,-0.0024243456308422,-0.0002223852398336,-0.0018863676816891,-0.0057935741354591,0.20149759757229596,0.045153880614926374,0.21919727682522647,0.03548155126133901,0.24773246849819813,0.03978096773826966,0.27267555684800265,0.0344041070432613,45.02228899749036,-0.5842431195266117,2,8,3,4,0.1130471120152078
2020-08-27,1964.3870849609373,-0.0022632857832928,0.1130471120152078,0.1131333620652411,0.1217280310697598,0.2094968187510357,0.2249470067268976,0.2404496330265414,0.2942136368884598,0.0048380463727517,-0.0024243456308422,-0.0002223852398336,-0.0016618217504233,0.17852384488641818,0.05617444546310433,0.20646508408997674,0.04773425035845603,0.23786424121366956,0.04718260349693953,0.2695877597539169,0.039926786107673175,29.23935102053821,0.27631506049951304,3,8,3,4,0.1136454491474609
2020-08-28,1955.7816162109373,-0.0043807398327356,0.1136454491474609,0.1130471120152078,0.1131333620652411,0.1217280310697598,0.2233140058191566,0.2343847232194784,0.2875866739878798,-0.0022632857832928,0.0048380463727517,-0.0024243456308422,-0.0018863676816891,0.1561438659440802,0.05533996882288635,0.1937248319888434,0.05421752035365407,0.22880591497000694,0.05284573340540012,0.26651369177250467,0.044572189773646256,31.045433469800273,-0.15171210145603792,4,8,3,4,0.1103290952638432
2020-08-31,1972.118896484375,0.0083533254111922,0.1103290952638432,0.1136454491474609,0.1130471120152078,0.1131333620652411,0.2094968187510357,0.234690259788996,0.2732917642960581,-0.0043807398327356,-0.0022632857832928,0.0048380463727517,-0.0002223852398336,0.13421015460974106,0.04224599943238221,0.18165090458164165,0.05750124558140351,0.220108853727986,0.05682602119708395,0.26325860141174484,0.04838864109189664,31.737566977208658,4.1854445289810025,0,8,3,5,0.1114968661861676
2020-09-01,1962.5968017578125,-0.0048283573285247,0.1114968661861676,0.1103290952638432,0.1136454491474609,0.1130471120152078,0.1217280310697598,0.234504874938031,0.2731562619168618,0.0083533254111922,-0.0043807398327356,-0.0022632857832928,-0.0024243456308422,0.11437660991230256,0.004309106455956369,0.16921478812912638,0.0581994621491596,0.21196072027637528,0.0603716859540639,0.2599360004019085,0.05186615807619865,41.730252640105974,0.5480269981352007,1,9,3,1,0.1144707042400902
2020-09-02,1979.0211181640625,0.0083686656329713,0.1144707042400902,0.1114968661861676,0.1103290952638432,0.1136454491474609,0.1131333620652411,0.2280021254946301,0.2604472650709661,-0.0048283573285247,0.0083533254111922,-0.0043807398327356,0.0048380463727517,0.11233037693558412,0.0013772960569454315,0.15691398725394007,0.05581722414995061,0.20387775048984053,0.06253061249642015,0.2567414575564471,0.05496817926273126,45.6109851656997,-1.0484989483077565,2,9,3,1,0.1000783438901761
2020-09-03,2009.031982421875,0.0151644992478168,0.1000783438901761,0.1144707042400902,0.1114968661861676,0.1103290952638432,0.1130471120152078,0.2249470067268976,0.2683724894066744,0.0083686656329713,-0.0048283573285247,0.0083533254111922,-0.0022632857832928,0.11259784537055395,0.0016708004629030508,0.14556084512848605,0.051097981172896496,0.19657892244829675,0.06408034619786733,0.253532396851942,0.0575435373575023,53.789057243055375,1.6423941202988706,3,9,3,1,0.0995060617563941
2020-09-04,1999.6839599609373,-0.0046529983309019,0.0995060617563941,0.1000783438901761,0.1144707042400902,0.1114968661861676,0.1136454491474609,0.2233140058191566,0.2689710660149647,0.0151644992478168,0.0083686656329713,-0.0048283573285247,-0.0043807398327356,0.1100040917455476,0.005789313089874324,0.13307397884481392,0.044355019870249195,0.18816421517247187,0.06519663538405254,0.24989699918237016,0.060216735417730774,67.56516879224304,2.248289770452007,4,9,3,1,0.1138245616282826
2020-09-07,2033.1024169921875,0.0167118693255421,0.1138245616282826,0.0995060617563941,0.1000783438901761,0.1144707042400902,0.1103290952638432,0.2094968187510357,0.2700598511823774,-0.0046529983309019,0.0151644992478168,0.0083686656329713,0.0083533254111922,0.10717621426733423,0.006910667098336488,0.12069318443853767,0.031897425840465385,0.17969096495954331,0.06515407879273596,0.24642104993399133,0.06276759302539431,60.87910879967563,1.359359829332438,0,9,3,1,0.1169975649228851
2020-09-08,2051.580078125,0.0090884064562515,0.1169975649228851,0.1138245616282826,0.0995060617563941,0.1000783438901761,0.1114968661861676,0.1217280310697598,0.2560796851916432,0.0167118693255421,-0.0046529983309019,0.0151644992478168,-0.0048283573285247,0.10787530754022212,0.007464005057755844,0.11112595872626234,0.006689846461760283,0.17187920048183858,0.06308198503735528,0.2431853602593414,0.06452070315693267,65.5203315783578,3.695572407514372,1,9,3,2,0.1155867434725878
2020-09-09,2033.6260986328125,-0.0087512935437529,0.1155867434725878,0.1169975649228851,0.1138245616282826,0.0995060617563941,0.1144707042400902,0.1131333620652411,0.2404552894177381,0.0090884064562515,0.0167118693255421,-0.0046529983309019,0.0083686656329713,0.10897544728756561,0.008468970442443444,0.11065291211157487,0.005987213240566477,0.16492509446840067,0.0609410761033909,0.24021536649808348,0.0661663574246803,73.7801498496859,0.28560709747891566,2,9,3,2,0.1150994922098934
2020-09-10,2036.6842041015625,0.0015037697789215,0.1150994922098934,0.1155867434725878,0.1169975649228851,0.1138245616282826,0.1000783438901761,0.1130471120152078,0.2404496330265414,-0.0087512935437529,0.0090884064562515,0.0167118693255421,0.0151644992478168,0.10919865513406513,0.008662507156967425,0.11089825025230952,0.006148248652036445,0.15868166717114315,0.05916628450380768,0.23722117972816636,0.06768172326586326,67.86080082098522,-0.7781356432261127,3,9,3,2,0.1260995011605728
2020-09-11,2074.209228515625,0.0184245669203368,0.1260995011605728,0.1150994922098934,0.1155867434725878,0.1169975649228851,0.0995060617563941,0.1136454491474609,0.2343847232194784,0.0015037697789215,-0.0087512935437529,0.0090884064562515,-0.0046529983309019,0.11220288479800859,0.0071879924634685715,0.1111034882717781,0.006261170054383474,0.15241416013031076,0.05663368351534576,0.23419868604624708,0.06902784436639299,69.78215697474683,0.4664329469246856,4,9,3,2,0.2079212426806908
2020-09-14,2176.69189453125,0.0494080657856126,0.2079212426806908,0.1260995011605728,0.1150994922098934,0.1155867434725878,0.1138245616282826,0.1103290952638432,0.234690259788996,0.0184245669203368,0.0015037697789215,-0.0087512935437529,0.0167118693255421,0.11752157267884433,0.004927813149080508,0.1123488934730893,0.007857966589971977,0.1469998990273655,0.05347262539179411,0.23147078095599247,0.07002131713604982,75.08993411230786,2.6830974081178365,0,9,3,2,0.208523607676757
2020-09-15,2176.69189453125,0.0,0.208523607676757,0.2079212426806908,0.1260995011605728,0.1150994922098934,0.1169975649228851,0.1114968661861676,0.234504874938031,0.0494080657856126,0.0184245669203368,0.0015037697789215,0.0090884064562515,0.13634090888932598,0.04026390672316855,0.12210810821477405,0.031150709595756738,0.1456614481719502,0.05145928047224696,0.23014475414010963,0.06969520011425075,84.26814860496617,2.070068575219733,1,9,3,3,0.2047814082047909
2020-09-16,2186.8271484375,0.0046562648263237,0.2047814082047909,0.208523607676757,0.2079212426806908,0.1260995011605728,0.1155867434725878,0.1144707042400902,0.2280021254946301,0.0,0.0494080657856126,0.0184245669203368,-0.0087512935437529,0.15464611744010037,0.04910575955640115,0.13181078236383298,0.04102427683473761,0.14436238480888652,0.04938454834702263,0.2294812325214398,0.06970859574894823,83.78336229470918,-0.47976291260658527,2,9,3,3,0.2181911555761303
2020-09-17,2150.08837890625,-0.0168000335817579,0.2181911555761303,0.2047814082047909,0.208523607676757,0.2079212426806908,0.1150994922098934,0.1000783438901761,0.2249470067268976,0.0046562648263237,0.0,0.0494080657856126,0.0015037697789215,0.172485050386541,0.047545445440211206,0.14084185276030306,0.0463745059387187,0.14320134894439457,0.047553698607558995,0.2291821014074554,0.0697765361200954,85.49962264474405,0.4493099953432504,3,9,3,3,0.2193967800622085
2020-09-18,2140.434326171875,-0.0044900725147335,0.2193967800622085,0.2181911555761303,0.2047814082047909,0.208523607676757,0.1260995011605728,0.0995060617563941,0.2233140058191566,-0.0168000335817579,0.0046562648263237,0.0,0.0184245669203368,0.19310338305978836,0.03779102102902664,0.15265313392889848,0.049756675232570866,0.1428635563868562,0.04696278886973627,0.229016333746196,0.06979087344422442,78.45463824827537,0.05349176374779316,4,9,3,3,0.2187994703348912
2020-09-21,2153.889404296875,0.0062861438729886,0.2187994703348912,0.2193967800622085,0.2181911555761303,0.2047814082047909,0.2079212426806908,0.1138245616282826,0.2094968187510357,-0.0044900725147335,-0.0168000335817579,0.0046562648263237,0.0494080657856126,0.2117628388401155,0.006587700052717558,0.1646422057594799,0.04997139754884956,0.14266769509900878,0.046616497819100544,0.22798244339444193,0.0694599484046005,75.14052247302045,0.22545630236271977,0,9,3,3,0.2266744025045918
2020-09-22,2204.2568359375,0.0233844094038184,0.2266744025045918,0.2187994703348912,0.2193967800622085,0.2181911555761303,0.208523607676757,0.1169975649228851,0.1217280310697598,0.0062861438729886,-0.0044900725147335,-0.0168000335817579,0.0,0.21393848437095558,0.006794856920865666,0.17513969663014078,0.04912893282229314,0.14313282767820154,0.0473589028898032,0.22737164399421142,0.069375421601586,78.24071854776649,1.8381000775090572,1,9,3,4,0.2475549620667341
2020-09-23,2155.767333984375,-0.0219981179881435,0.2475549620667341,0.2266744025045918,0.2187994703348912,0.2193967800622085,0.2047814082047909,0.1155867434725878,0.1131333620652411,0.0233844094038184,0.0062861438729886,-0.0044900725147335,0.0046562648263237,0.21756864333652254,0.007932098915435774,0.18610738038831146,0.0468985736838629,0.14838014624994317,0.05056771923207637,0.2268433619477629,0.06925594378351715,80.22281065615039,1.6510158243736264,2,9,3,4,0.3251129015965792
2020-09-24,2037.6451416015625,-0.0547935718853733,0.3251129015965792,0.2475549620667341,0.2266744025045918,0.2187994703348912,0.2181911555761303,0.1150994922098934,0.1130471120152078,-0.0219981179881435,0.0233844094038184,0.0062861438729886,-0.0168000335817579,0.2261233541089112,0.012464181877449684,0.1993042022477261,0.04327736117630909,0.15510122625001782,0.05442263475890935,0.2266583084833673,0.06918428998914522,68.75912162710475,1.9836965716165758,3,9,3,4,0.3488164279305651
2020-09-25,2116.32080078125,0.0386110699912396,0.3488164279305651,0.3251129015965792,0.2475549620667341,0.2266744025045918,0.2193967800622085,0.1260995011605728,0.1136454491474609,-0.0547935718853733,-0.0219981179881435,0.0233844094038184,-0.0044900725147335,0.24750770331300095,0.04491932241066803,0.22030554318639464,0.048514834318467384,0.16570451572908637,0.0653579079830367,0.2275777148849227,0.07012942503843364,53.79704332256738,1.6144188883634758,4,9,3,4,0.3485647022267988
2020-09-28,2119.81494140625,0.0016510448811495,0.3485647022267988,0.3488164279305651,0.3251129015965792,0.2475549620667341,0.2187994703348912,0.2079212426806908,0.1103290952638432,0.0386110699912396,-0.0547935718853733,-0.0219981179881435,0.0062861438729886,0.2733916328866723,0.05956997299413069,0.24257723586339391,0.05149238189297375,0.17746306466824158,0.07581696209886168,0.22899902138894002,0.0717167820833564,57.63281814539957,-0.5074743490875419,0,9,3,4,0.3551875985346577
2020-09-29,2174.0712890625,0.0255948510393351,0.3551875985346577,0.3485647022267988,0.3488164279305651,0.3251129015965792,0.2266744025045918,0.208523607676757,0.1114968661861676,0.0016510448811495,0.0386110699912396,-0.0547935718853733,0.0233844094038184,0.29934467926505376,0.058088746307759884,0.25664158181800467,0.059551504718792454,0.18937484501638938,0.08308113136918223,0.23018764199051442,0.07310751121755854,56.43540738161881,0.8613746220395351,1,9,3,5,0.3552460812232715
2020-09-30,2177.47900390625,0.0015674347298977,0.3552460812232715,0.3551875985346577,0.3485647022267988,0.3488164279305651,0.2475549620667341,0.2047814082047909,0.1144707042400902,0.0255948510393351,0.0016510448811495,0.0386110699912396,-0.0219981179881435,0.325047318471067,0.04480944093538246,0.27130798090379477,0.06425848909095869,0.20155938163381387,0.08873575330961886,0.2314935849989129,0.07463865937996152,62.39687026508315,-0.7659747316443059,2,9,3,5,0.3543620374848658
2020-10-01,2204.693603515625,0.01249821447672,0.3543620374848658,0.3552460812232715,0.3551875985346577,0.3485647022267988,0.3251129015965792,0.2181911555761303,0.1000783438901761,0.0015674347298977,0.0255948510393351,0.0016510448811495,-0.0547935718853733,0.3465855423023745,0.012439539073016636,0.2863544482056428,0.06456541799669077,0.21359815048297293,0.09254960808740911,0.23260920329723947,0.07599028188892533,62.42006419201005,-1.5652687263787364,3,10,4,1,0.4250089125799742
2020-10-05,2364.00927734375,0.0722620474673119,0.4250089125799742,0.3543620374848658,0.3552460812232715,0.3551875985346577,0.3488164279305651,0.2193967800622085,0.0995060617563941,0.01249821447672,0.0015674347298977,0.0255948510393351,0.0386110699912396,0.3524353694800318,0.003437503374445102,0.2999715363965164,0.0629309901040473,0.22631233516270743,0.09359427691093505,0.2338719727567962,0.07738415699501233,61.723802391597424,6.072722975184823,0,10,4,1,0.4243625233925567
2020-10-06,2371.435791015625,0.0031414909167444,0.4243625233925567,0.4250089125799742,0.3543620374848658,0.3552460812232715,0.3485647022267988,0.2187994703348912,0.1138245616282826,0.0722620474673119,0.01249821447672,0.0015674347298977,0.0016510448811495,0.3676738664099136,0.0321715293175813,0.3205327496482929,0.0671293981136775,0.24258747770388642,0.09855289211664868,0.236428021383085,0.08109678329734715,65.27061104178236,1.1443192520225571,1,10,4,1,0.4243452164258551
2020-10-07,2390.3505859375,0.0079760940580955,0.4243452164258551,0.4243625233925567,0.4250089125799742,0.3543620374848658,0.3551875985346577,0.2266744025045918,0.1169975649228851,0.0031414909167444,0.0722620474673119,0.01249821447672,0.0255948510393351,0.3828334306430652,0.038208019218978415,0.34108905495405945,0.06391187486395193,0.25811437579210017,0.10161365577015863,0.23899536471464652,0.0845526325650783,65.68610369526674,0.9828721207656154,2,10,4,1,0.4281994998323081
2020-10-08,2468.76416015625,0.0328042148628988,0.4281994998323081,0.4243452164258551,0.4243625233925567,0.4250089125799742,0.3552460812232715,0.2475549620667341,0.1155867434725878,0.0079760940580955,0.0031414909167444,0.0722620474673119,0.0015674347298977,0.39666495422130466,0.03821580835853253,0.36085613634618585,0.054463086783501403,0.27348175836724864,0.10238651609008433,0.2413094300339431,0.08768879724903979,66.16464971796329,3.85274701679602,3,10,4,2,0.4303256790038904
